Date,GARCH,ML,Realized,HAR,Hybrid_Weighted,Forecast_Vol,Realized_Vol,GARCH_Vol,ML_Vol,Rolling_Weight_GARCH,Rolling_Weight_ML,Log_Return,VaR_normal,VaR_student_t
2019-02-14,0.1334235972891213,0.18789505431365225,0.09289216322380478,0.1334235972891213,0.16065932580138675,0.16065932580138675,0.09289216322380478,0.1334235972891213,0.18789505431365225,0.5,0.5,-0.0005029304960768733,-0.016646882975662632,-0.01966612359928116
2019-02-15,0.09791626019987844,0.18280542802016844,0.11490527890178445,0.09791626019987844,0.14036084411002345,0.14036084411002345,0.11490527890178445,0.09791626019987844,0.18280542802016844,0.5,0.5,-0.013815234366179952,-0.01454363470411512,-0.017181409762540716
2019-02-18,0.11467264580778119,0.18454156678435685,0.20004882273011687,0.11467264580778119,0.14960710629606902,0.14960710629606902,0.20004882273011687,0.11467264580778119,0.18454156678435685,0.5,0.5,0.02647766963763047,-0.015501695767832507,-0.018313234100002004
2019-02-19,0.17825703224627598,0.20483082454251633,0.25028723484504795,0.17825703224627598,0.19154392839439616,0.19154392839439616,0.25028723484504795,0.17825703224627598,0.20483082454251633,0.5,0.5,0.00046789903379994133,-0.019847023163922006,-0.023446672340408512
2019-02-20,0.2127092725796161,0.22259353226648795,0.2552864259311879,0.2127092725796161,0.21765140242305203,0.21765140242305203,0.2552864259311879,0.2127092725796161,0.22259353226648795,0.5,0.5,0.002020350308518402,-0.022552176212319988,-0.02664245825916243
2019-02-21,0.2164148290679842,0.2254988647467421,0.23189418305058399,0.2164148290679842,0.22095684690736317,0.22095684690736317,0.23189418305058399,0.2164148290679842,0.2254988647467421,0.5,0.5,-0.0034166311307598754,-0.022894673277077386,-0.027047073923113285
2019-02-22,0.1996647707739787,0.20891620953613624,0.23550572107831658,0.1996647707739787,0.20429049015505746,0.20429049015505746,0.23550572107831658,0.1996647707739787,0.20891620953613624,0.5,0.5,0.018871975898309745,-0.021167771405042494,-0.025006964329688554
2019-02-25,0.20179186313353417,0.2055945447366568,0.20675637611965325,0.20179186313353417,0.2036932039350955,0.2036932039350955,0.20675637611965325,0.20179186313353417,0.2055945447366568,0.5,0.5,0.05449501498549287,-0.02110588297275208,-0.024933851209318306
2019-02-26,0.18255723384818467,0.2647151332787681,0.38002472969084566,0.18255723384818467,0.2236361835634764,0.2236361835634764,0.38002472969084566,0.18255723384818467,0.2647151332787681,0.5,0.5,-0.006697473300305568,-0.023172295528659962,-0.027375048446723244
2019-02-27,0.3017143518317662,0.3220055326185013,0.3995798715836913,0.3017143518317662,0.31185994222513375,0.31185994222513375,0.3995798715836913,0.3017143518317662,0.3220055326185013,0.5,0.5,0.004175460287745746,-0.03231369195110801,-0.03817441744431385
2019-02-28,0.3167558996856674,0.3711074019921033,0.3961083954460135,0.3167558996856674,0.3439316508388853,0.3439316508388853,0.3961083954460135,0.3167558996856674,0.3711074019921033,0.5,0.5,-0.0043665404632277855,-0.03563683536316673,-0.04210027847038275
2019-03-01,0.31707726952904597,0.3627413362675906,0.3987108608183407,0.31707726952904597,0.3399093028983183,0.3399093028983183,0.3987108608183407,0.31707726952904597,0.3627413362675906,0.5,0.5,0.017877863817062706,-0.03522005560189227,-0.04160790747751367
2019-03-04,0.3208946431174411,0.3491857168804091,0.3978965737015199,0.3208946431174411,0.3350401799989251,0.3350401799989251,0.3978965737015199,0.3208946431174411,0.3491857168804091,0.5,0.5,0.011150358619366469,-0.03471553637341922,-0.04101188373421765
2019-03-05,0.3220935238119932,0.28983615030806387,0.1640676306886211,0.3220935238119932,0.3059648370600285,0.3059648370600285,0.1640676306886211,0.3220935238119932,0.28983615030806387,0.5,0.5,0.008770828603535053,-0.031702864504128375,-0.03745280438992421
2019-03-06,0.15821769568990848,0.23825043895149509,0.1315059974122476,0.15821769568990848,0.19823406732070178,0.19823406732070178,0.1315059974122476,0.15821769568990848,0.23825043895149509,0.5,0.5,0.015545914089856028,-0.02054022886014667,-0.02426560456463395
2019-03-07,0.13414845454146804,0.1949122655227645,0.13789841758047175,0.13414845454146804,0.16453036003211627,0.16453036003211627,0.13789841758047175,0.13414845454146804,0.1949122655227645,0.5,0.5,0.0013912656727489774,-0.017047984209670065,-0.02013997245467028
2019-03-08,0.14215863294376246,0.19541197778962774,0.10204111521622163,0.14215863294376246,0.16878530536669512,0.16878530536669512,0.10204111521622163,0.14215863294376246,0.19541197778962774,0.5,0.5,-0.044955105196031554,-0.017488864791604913,-0.02066081542746763
2019-03-11,0.11440837403730332,0.2621634864459459,0.3930919738447933,0.11440837403730332,0.1882859302416246,0.1882859302416246,0.3930919738447933,0.11440837403730332,0.2621634864459459,0.5,0.5,0.019054512410101795,-0.0195094423001061,-0.023047864527422645
2019-03-12,0.34681262440948785,0.3275089894938174,0.41278047617194297,0.34681262440948785,0.3371608069516526,0.3371608069516526,0.41278047617194297,0.34681262440948785,0.3275089894938174,0.5,0.5,0.010945509013181096,-0.034935267338559284,-0.041271467244557186
2019-03-13,0.35926085516391065,0.39487301007956255,0.41598067423815477,0.35926085516391065,0.37706693262173663,0.37706693262173663,0.41598067423815477,0.35926085516391065,0.39487301007956255,0.5,0.5,-0.010959381684800611,-0.039070182014245294,-0.04615633026686637
2019-03-14,0.3593682049562641,0.3964869441607642,0.39730743337517505,0.3593682049562641,0.3779275745585141,0.3779275745585141,0.39730743337517505,0.3593682049562641,0.3964869441607642,0.5,0.5,-0.012053340644025586,-0.03915935832277278,-0.04626168045814201
2019-03-15,0.3449276597079707,0.3916888248447512,0.3953453920231685,0.3449276597079707,0.36830824227636094,0.36830824227636094,0.3953453920231685,0.3449276597079707,0.3916888248447512,0.5,0.5,0.010333979189234585,-0.03816264121340947,-0.04508418903858231
2019-03-18,0.34237083699777554,0.3315921570310025,0.22380458994529312,0.34237083699777554,0.336981497014389,0.336981497014389,0.22380458994529312,0.34237083699777554,0.3315921570310025,0.5,0.5,0.024409492506475294,-0.03491668795309808,-0.041249518121023794
2019-03-19,0.2185989893827226,0.27884717173894563,0.24910425576052497,0.2185989893827226,0.24872308056083411,0.24872308056083411,0.24910425576052497,0.2185989893827226,0.27884717173894563,0.5,0.5,-0.001759342727792343,-0.02577170042753146,-0.03044590670292174
2019-03-20,0.2417958565150723,0.22190826515789308,0.24479899085524962,0.2417958565150723,0.2318520608364827,0.2318520608364827,0.24479899085524962,0.2417958565150723,0.22190826515789308,0.5,0.5,-0.00010845226659474229,-0.0240235921889934,-0.028380744550086778
2019-03-21,0.2411875051648092,0.2206972342891661,0.21943178162742824,0.2411875051648092,0.23094236972698765,0.23094236972698765,0.21943178162742824,0.2411875051648092,0.2206972342891661,0.5,0.5,0.0034932269598113015,-0.02392933359947034,-0.02826939030589797
2019-03-22,0.22302327992660548,0.2077679826329398,0.16900661609622558,0.22302327992660548,0.21539563127977263,0.21539563127977263,0.16900661609622558,0.22302327992660548,0.2077679826329398,0.5,0.5,0.000868198429601901,-0.02231844214145459,-0.02636633190363255
2019-03-25,0.18298198632410131,0.20070905449453624,0.17154959582836138,0.18298198632410131,0.1918455204093188,0.1918455204093188,0.17154959582836138,0.18298198632410131,0.20070905449453624,0.5,0.5,-0.019885519733073342,-0.019878272933916797,-0.023483589872661557
2019-03-26,0.18560039033408235,0.18524230687543683,0.14870478266738335,0.18560039033408235,0.1854213486047596,0.1854213486047596,0.14870478266738335,0.18560039033408235,0.18524230687543683,0.5,0.5,-0.015210583681514633,-0.0192126256973645,-0.02269721437842064
2019-03-27,0.16628614857752005,0.1801738634898763,0.1682817971769778,0.16628614857752005,0.17323000603369818,0.17323000603369818,0.1682817971769778,0.16628614857752005,0.1801738634898763,0.5,0.5,0.00851360217125329,-0.017949407069473795,-0.021204886132626378
2019-03-28,0.18572278475518902,0.1816185287941728,0.196593832601438,0.18572278475518902,0.18367065677468092,0.18367065677468092,0.196593832601438,0.18572278475518902,0.1816185287941728,0.5,0.5,-0.009231840450247442,-0.019031225944338048,-0.02248291420167807
2019-03-29,0.20972826418743776,0.1931837068831046,0.1846177340468717,0.20972826418743776,0.20145598553527116,0.20145598553527116,0.1846177340468717,0.20972826418743776,0.1931837068831046,0.5,0.5,0.031491148452781836,-0.020874071263676967,-0.024659995873812155
2019-04-01,0.19800174424354341,0.22822519230177382,0.3341629607866435,0.19800174424354341,0.21311346827265862,0.21311346827265862,0.3341629607866435,0.19800174424354341,0.22822519230177382,0.5,0.5,0.02542910142612734,-0.02208197345019555,-0.026086974950354308
2019-04-02,0.31261845756752976,0.27424260659973204,0.3264269723506347,0.31261845756752976,0.2934305320836309,0.2934305320836309,0.3264269723506347,0.31261845756752976,0.27424260659973204,0.5,0.5,0.0020361521618190884,-0.030404109470254355,-0.03591849450988864
2019-04-03,0.30107331984423596,0.29671669011835394,0.26585050957029827,0.30107331984423596,0.29889500498129495,0.29889500498129495,0.26585050957029827,0.30107331984423596,0.29671669011835394,0.5,0.5,0.01234841149141692,-0.03097031650739548,-0.03658739436288091
2019-04-04,0.25186555809001626,0.2860057498068676,0.26439240580992074,0.25186555809001626,0.26893565394844193,0.26893565394844193,0.26439240580992074,0.25186555809001626,0.2860057498068676,0.5,0.5,0.009369324594581608,-0.027866047220922494,-0.032920104602841005
2019-04-08,0.2507142236816489,0.2606732848757492,0.19133256338897683,0.2507142236816489,0.25569375427869906,0.25569375427869906,0.19133256338897683,0.2507142236816489,0.2606732848757492,0.5,0.5,-0.0005425613881674561,-0.026493974027672652,-0.031299178868866614
2019-04-09,0.1935937247516169,0.24204712627163513,0.1623102920989119,0.1935937247516169,0.217820425511626,0.217820425511626,0.1623102920989119,0.1935937247516169,0.24204712627163513,0.5,0.5,-0.0015871748665920893,-0.022569689715265684,-0.026663148181359272
2019-04-10,0.17189207196582726,0.1981126536206056,0.09840470689910989,0.17189207196582726,0.1850023627932164,0.1850023627932164,0.09840470689910989,0.17189207196582726,0.1981126536206056,0.5,0.5,0.0006991703691953311,-0.01916921204715508,-0.02264592680631704
