Date,GARCH,ML,Realized,HAR,Hybrid_Weighted,Forecast_Vol,Realized_Vol,GARCH_Vol,ML_Vol,Rolling_Weight_GARCH,Rolling_Weight_ML
2019-03-25,0.25455470082677284,0.2747443944229582,0.24347103313469626,0.25455470082677284,0.26464954762486553,0.26464954762486553,0.24347103313469626,0.25455470082677284,0.2747443944229582,0.5,0.5
2019-03-26,0.26530023367296784,0.2349011319716899,0.14753849059860016,0.26530023367296784,0.2501006828223289,0.2501006828223289,0.14753849059860016,0.26530023367296784,0.2349011319716899,0.5,0.5
2019-03-27,0.17982770914729962,0.23968697133151995,0.20807325305386473,0.17982770914729962,0.20975734023940978,0.20975734023940978,0.20807325305386473,0.17982770914729962,0.23968697133151995,0.5,0.5
2019-03-28,0.23911362553154406,0.23276687637901458,0.2382291305319332,0.23911362553154406,0.23594025095527932,0.23594025095527932,0.2382291305319332,0.23911362553154406,0.23276687637901458,0.5,0.5
2019-03-29,0.2659049069867712,0.24968614507941278,0.20191258578827645,0.2659049069867712,0.25779552603309197,0.25779552603309197,0.20191258578827645,0.2659049069867712,0.24968614507941278,0.5,0.5
2019-04-01,0.23156108053153,0.2851938266043021,0.4245179966948968,0.23156108053153,0.258377453567916,0.258377453567916,0.4245179966948968,0.23156108053153,0.2851938266043021,0.5,0.5
2019-04-02,0.41377475368471195,0.35686000501956755,0.4865219595249553,0.41377475368471195,0.3853173793521397,0.3853173793521397,0.4865219595249553,0.41377475368471195,0.35686000501956755,0.5,0.5
2019-04-03,0.453303718848272,0.41666376031657687,0.4021025651547844,0.453303718848272,0.4349837395824244,0.4349837395824244,0.4021025651547844,0.453303718848272,0.41666376031657687,0.5,0.5
2019-04-04,0.38519171996979573,0.4315303050202946,0.39897825814073984,0.38519171996979573,0.4083610124950452,0.4083610124950452,0.39897825814073984,0.38519171996979573,0.4315303050202946,0.5,0.5
2019-04-08,0.3811934415801148,0.41550240155596496,0.37118666473032186,0.3811934415801148,0.3983479215680399,0.3983479215680399,0.37118666473032186,0.3811934415801148,0.41550240155596496,0.5,0.5
2019-04-09,0.35786085171445703,0.3819006027802832,0.3788589871081626,0.35786085171445703,0.3698807272473701,0.3698807272473701,0.3788589871081626,0.35786085171445703,0.3819006027802832,0.5,0.5
2019-04-10,0.3660853504662503,0.31311907461620364,0.18976321414302982,0.3660853504662503,0.33960221254122697,0.33960221254122697,0.18976321414302982,0.3660853504662503,0.31311907461620364,0.5,0.5
2019-04-11,0.21257121554551536,0.24260599057913468,0.19076062391406867,0.21257121554551536,0.22758860306232503,0.22758860306232503,0.19076062391406867,0.21257121554551536,0.24260599057913468,0.5,0.5
2019-04-12,0.21393244660169794,0.2219770513052819,0.17773744114411757,0.21393244660169794,0.21795474895348993,0.21795474895348993,0.17773744114411757,0.21393244660169794,0.2219770513052819,0.5,0.5
2019-04-15,0.20272352398206497,0.2333221829773042,0.18750873994285427,0.20272352398206497,0.2180228534796846,0.2180228534796846,0.18750873994285427,0.20272352398206497,0.2333221829773042,0.5,0.5
2019-04-16,0.21238237381445238,0.24311079745121925,0.17278553852143672,0.21238237381445238,0.2277465856328358,0.2277465856328358,0.17278553852143672,0.21238237381445238,0.24311079745121925,0.5,0.5
2019-04-17,0.19922293375693848,0.24027784590648005,0.26837114685360636,0.19922293375693848,0.21975038983170925,0.21975038983170925,0.26837114685360636,0.19922293375693848,0.24027784590648005,0.5,0.5
2019-04-18,0.2785314387897475,0.24059183455435051,0.2795957542095288,0.2785314387897475,0.259561636672049,0.259561636672049,0.2795957542095288,0.2785314387897475,0.24059183455435051,0.5,0.5
2019-04-19,0.2828572414583373,0.2304929399633403,0.2313557801805799,0.2828572414583373,0.2566750907108388,0.2566750907108388,0.2313557801805799,0.2828572414583373,0.2304929399633403,0.5,0.5
2019-04-22,0.2397353093018065,0.2276527689403043,0.23946361231794797,0.2397353093018065,0.2336940391210554,0.2336940391210554,0.23946361231794797,0.2397353093018065,0.2276527689403043,0.5,0.5
2019-04-23,0.24357034746255074,0.2128760952092635,0.21669234736956342,0.24357034746255074,0.2282232213359071,0.2282232213359071,0.21669234736956342,0.24357034746255074,0.2128760952092635,0.5,0.5
2019-04-24,0.22351875765891713,0.20234022193882975,0.16543110187784513,0.22351875765891713,0.21292948979887344,0.21292948979887344,0.16543110187784513,0.22351875765891713,0.20234022193882975,0.5,0.5
2019-04-25,0.18083919388459166,0.18981075151781912,0.23633734596514747,0.18083919388459166,0.1853249727012054,0.1853249727012054,0.23633734596514747,0.18083919388459166,0.18981075151781912,0.5,0.5
2019-04-26,0.24113680352807107,0.23339498602592032,0.3201225743576665,0.24113680352807107,0.2372658947769957,0.2372658947769957,0.3201225743576665,0.24113680352807107,0.23339498602592032,0.5,0.5
2019-05-06,0.30760134865116096,0.28178118463458873,0.2966576919894616,0.30760134865116096,0.2946912666428748,0.2946912666428748,0.2966576919894616,0.30760134865116096,0.28178118463458873,0.5,0.5
2019-05-07,0.28945593427703403,0.4139787543755689,0.7952019723961968,0.28945593427703403,0.3517173443263015,0.3517173443263015,0.7952019723961968,0.28945593427703403,0.4139787543755689,0.5,0.5
2019-05-08,0.6,0.5038100668052982,0.8309294204201886,0.6,0.5519050334026491,0.5519050334026491,0.8309294204201886,0.6,0.5038100668052982,0.5,0.5
2019-05-09,0.6,0.6,0.7444108378390875,0.6,0.6,0.6,0.7444108378390875,0.6,0.6,0.5,0.5
2019-05-10,0.5958692757771068,0.6,0.7615464343618064,0.5958692757771068,0.5979346378885534,0.5979346378885534,0.7615464343618064,0.5958692757771068,0.6,0.5,0.5
2019-05-13,0.6,0.6,0.8888745318816111,0.6,0.6,0.6,0.8888745318816111,0.6,0.6,0.5,0.5
2019-05-14,0.6,0.5270837588598782,0.3625482374237766,0.6,0.5635418794299392,0.5635418794299392,0.3625482374237766,0.6,0.5270837588598782,0.5,0.5
2019-05-15,0.3363989865315709,0.4563388391305643,0.360473105658977,0.3363989865315709,0.39636891283106757,0.39636891283106757,0.360473105658977,0.3363989865315709,0.4563388391305643,0.5,0.5
2019-05-16,0.3391953894962178,0.38708235758890036,0.36987002694395027,0.3391953894962178,0.3631388735425591,0.3631388735425591,0.36987002694395027,0.3391953894962178,0.38708235758890036,0.5,0.5
2019-05-17,0.3498353088194789,0.38547393096328086,0.35318086843529173,0.3498353088194789,0.3676546198913799,0.3676546198913799,0.35318086843529173,0.3498353088194789,0.38547393096328086,0.5,0.5
2019-05-20,0.3436121899564222,0.40927507701877386,0.3429276228493114,0.3436121899564222,0.376443633487598,0.376443633487598,0.3429276228493114,0.3436121899564222,0.40927507701877386,0.5,0.5
2019-05-21,0.34337162600501003,0.4083010416225034,0.3322197909413336,0.34337162600501003,0.3758363338137567,0.3758363338137567,0.3322197909413336,0.34337162600501003,0.4083010416225034,0.5,0.5
2019-05-22,0.3364772469735326,0.39686947054120086,0.36201669046045654,0.3364772469735326,0.36667335875736673,0.36667335875736673,0.36201669046045654,0.3364772469735326,0.39686947054120086,0.5,0.5
2019-05-23,0.3622571809049666,0.36527425308489186,0.30822818534636426,0.3622571809049666,0.3637657169949292,0.3637657169949292,0.30822818534636426,0.3622571809049666,0.36527425308489186,0.5,0.5
2019-05-24,0.32010658085679,0.36669858557452484,0.32340280763243295,0.32010658085679,0.3434025832156574,0.3434025832156574,0.32340280763243295,0.32010658085679,0.36669858557452484,0.5,0.5
2019-05-27,0.33369888281376725,0.3412214673226393,0.2318674513133656,0.33369888281376725,0.33746017506820325,0.33746017506820325,0.2318674513133656,0.33369888281376725,0.3412214673226393,0.5,0.5
2019-05-28,0.25602864779169415,0.31943648216941106,0.3416545196472685,0.25602864779169415,0.2877325649805526,0.2877325649805526,0.3416545196472685,0.25602864779169415,0.31943648216941106,0.5,0.5
2019-05-29,0.3509815695198577,0.28725633493695985,0.32155561547104705,0.3509815695198577,0.3191189522284088,0.3191189522284088,0.32155561547104705,0.3509815695198577,0.28725633493695985,0.5,0.5
2019-05-30,0.33556043277310954,0.2962289971341825,0.3209215465656816,0.33556043277310954,0.315894714953646,0.315894714953646,0.3209215465656816,0.33556043277310954,0.2962289971341825,0.5,0.5
2019-05-31,0.33563360635234407,0.28180215729908986,0.2483136227842788,0.33563360635234407,0.30871788182571697,0.30871788182571697,0.2483136227842788,0.33563360635234407,0.28180215729908986,0.5,0.5
2019-06-03,0.2742643500175569,0.2737828308165169,0.2341719397679663,0.2742643500175569,0.2740235904170369,0.2740235904170369,0.2341719397679663,0.2742643500175569,0.2737828308165169,0.5,0.5
2019-06-04,0.2614284099609101,0.23738606542315913,0.09055654019339232,0.2614284099609101,0.2494072376920346,0.2494072376920346,0.09055654019339232,0.2614284099609101,0.23738606542315913,0.5,0.5
2019-06-05,0.12204747796730643,0.21263216921190922,0.08329585967771673,0.12204747796730643,0.16733982358960783,0.16733982358960783,0.08329585967771673,0.12204747796730643,0.21263216921190922,0.5,0.5
2019-06-06,0.11484685234993205,0.17871919534491218,0.07314234951260107,0.11484685234993205,0.14678302384742212,0.14678302384742212,0.07314234951260107,0.11484685234993205,0.17871919534491218,0.5,0.5
2019-06-10,0.10315874855272154,0.19350981286921706,0.13819691115616062,0.10315874855272154,0.1483342807109693,0.1483342807109693,0.13819691115616062,0.10315874855272154,0.19350981286921706,0.5,0.5
2019-06-11,0.17258996890764003,0.20201783579779073,0.17803020129978164,0.17258996890764003,0.18730390235271538,0.18730390235271538,0.17803020129978164,0.17258996890764003,0.20201783579779073,0.5,0.5
2019-06-12,0.21026767232652982,0.2541056527251249,0.3634244198902002,0.21026767232652982,0.23218666252582737,0.23218666252582737,0.3634244198902002,0.21026767232652982,0.2541056527251249,0.5,0.5
2019-06-13,0.36146960145213686,0.2903841613264055,0.37371619567658315,0.36146960145213686,0.3259268813892712,0.3259268813892712,0.37371619567658315,0.36146960145213686,0.2903841613264055,0.5,0.5
2019-06-14,0.35345320961772814,0.3319330004933205,0.3698473913573033,0.35345320961772814,0.3426931050555243,0.3426931050555243,0.3698473913573033,0.35345320961772814,0.3319330004933205,0.5,0.5
2019-06-17,0.34316034556100006,0.32630172609469055,0.352768992465458,0.34316034556100006,0.3347310358278453,0.3347310358278453,0.352768992465458,0.34316034556100006,0.32630172609469055,0.5,0.5
2019-06-18,0.3258983329459209,0.3185510386803248,0.35597295781903854,0.3258983329459209,0.32222468581312286,0.32222468581312286,0.35597295781903854,0.3258983329459209,0.3185510386803248,0.5,0.5
2019-06-19,0.325275038487356,0.2698041873213006,0.17952807428533826,0.325275038487356,0.2975396129043283,0.2975396129043283,0.17952807428533826,0.325275038487356,0.2698041873213006,0.5,0.5
2019-06-20,0.18596212294146838,0.2265764088440466,0.19184834014602367,0.18596212294146838,0.2062692658927575,0.2062692658927575,0.19184834014602367,0.18596212294146838,0.2265764088440466,0.5,0.5
2019-06-21,0.19741094871942044,0.18868662091804755,0.2250272966175772,0.19741094871942044,0.193048784818734,0.193048784818734,0.2250272966175772,0.19741094871942044,0.18868662091804755,0.5,0.5
2019-06-24,0.22624647462646993,0.2001572351168628,0.16253622196587542,0.22624647462646993,0.21320185487166637,0.21320185487166637,0.16253622196587542,0.22624647462646993,0.2001572351168628,0.5,0.5
2019-06-25,0.17442210307562034,0.21474082867664168,0.18633618224647985,0.17442210307562034,0.194581465876131,0.194581465876131,0.18633618224647985,0.17442210307562034,0.21474082867664168,0.5,0.5
2019-06-26,0.19709543357569184,0.2250188120369763,0.24614401880846717,0.19709543357569184,0.21105712280633407,0.21105712280633407,0.24614401880846717,0.19709543357569184,0.2250188120369763,0.5,0.5
2019-06-27,0.2451535995318831,0.22643561649650734,0.2400063150756515,0.2451535995318831,0.23579460801419522,0.23579460801419522,0.2400063150756515,0.2451535995318831,0.22643561649650734,0.5,0.5
2019-06-28,0.23917035355569435,0.22406250985016027,0.23012960672781985,0.23917035355569435,0.2316164317029273,0.2316164317029273,0.23012960672781985,0.23917035355569435,0.22406250985016027,0.5,0.5
2019-07-01,0.22984543671997046,0.20448980970059086,0.177564056633308,0.22984543671997046,0.21716762321028066,0.21716762321028066,0.177564056633308,0.22984543671997046,0.20448980970059086,0.5,0.5
2019-07-02,0.18448670299249342,0.236731204783353,0.31090758590699025,0.18448670299249342,0.21060895388792322,0.21060895388792322,0.31090758590699025,0.18448670299249342,0.236731204783353,0.5,0.5
2019-07-03,0.28854088886862506,0.2714230485837809,0.27257180926864066,0.28854088886862506,0.27998196872620296,0.27998196872620296,0.27257180926864066,0.28854088886862506,0.2714230485837809,0.5,0.5
2019-07-04,0.258920519509568,0.3164854538737604,0.32588751869333793,0.258920519509568,0.2877029866916642,0.2877029866916642,0.32588751869333793,0.258920519509568,0.3164854538737604,0.5,0.5
2019-07-05,0.2990382650135673,0.3133907536298128,0.32610346752150426,0.2990382650135673,0.30621450932169003,0.30621450932169003,0.32610346752150426,0.2990382650135673,0.3133907536298128,0.5,0.5
2019-07-08,0.30038724512761833,0.3076781677706544,0.32033305105509896,0.30038724512761833,0.3040327064491364,0.3040327064491364,0.32033305105509896,0.30038724512761833,0.3076781677706544,0.5,0.5
2019-07-09,0.2963983911680541,0.28672283337882015,0.23716238023462016,0.2963983911680541,0.2915606122734371,0.2915606122734371,0.23716238023462016,0.2963983911680541,0.28672283337882015,0.5,0.5
2019-07-10,0.2343974649190077,0.26163982279892734,0.2612051779873567,0.2343974649190077,0.24801864385896752,0.24801864385896752,0.2612051779873567,0.2343974649190077,0.26163982279892734,0.5,0.5
2019-07-11,0.2550204429515111,0.23648231782353601,0.24941821377259935,0.2550204429515111,0.24575138038752356,0.24575138038752356,0.24941821377259935,0.2550204429515111,0.23648231782353601,0.5,0.5
2019-07-12,0.2474139114925392,0.23094110026845135,0.24951079640146134,0.2474139114925392,0.23917750588049527,0.23917750588049527,0.24951079640146134,0.2474139114925392,0.23094110026845135,0.5,0.5
2019-07-15,0.24761687252831,0.22763413309691174,0.23253414802544622,0.24761687252831,0.23762550281261086,0.23762550281261086,0.23253414802544622,0.24761687252831,0.22763413309691174,0.5,0.5
2019-07-16,0.23391700328490475,0.21214494017093077,0.12111087086200464,0.23391700328490475,0.22303097172791775,0.22303097172791775,0.12111087086200464,0.23391700328490475,0.21214494017093077,0.5,0.5
2019-07-17,0.1372746724608327,0.18611917241899675,0.12265794439257155,0.1372746724608327,0.16169692243991474,0.16169692243991474,0.12265794439257155,0.1372746724608327,0.18611917241899675,0.5,0.5
2019-07-18,0.13889049273164886,0.1593549534663841,0.10458204266164725,0.13889049273164886,0.14912272309901647,0.14912272309901647,0.10458204266164725,0.13889049273164886,0.1593549534663841,0.5,0.5
2019-07-19,0.12224443500043353,0.15747931143970326,0.17717557133665296,0.12224443500043353,0.13986187322006838,0.13986187322006838,0.17717557133665296,0.12224443500043353,0.15747931143970326,0.5,0.5
2019-07-22,0.1897095034922191,0.17044481767543715,0.18874098026222813,0.1897095034922191,0.1800771605838281,0.1800771605838281,0.18874098026222813,0.1897095034922191,0.17044481767543715,0.5,0.5
2019-07-23,0.20086834829909925,0.18607549268034196,0.1874456368851556,0.20086834829909925,0.19347192048972062,0.19347192048972062,0.1874456368851556,0.20086834829909925,0.18607549268034196,0.5,0.5
2019-07-24,0.19771442435312778,0.20139067073828446,0.225737107199212,0.19771442435312778,0.19955254754570612,0.19955254754570612,0.225737107199212,0.19771442435312778,0.20139067073828446,0.5,0.5
2019-07-25,0.22824807997378505,0.21689013645568408,0.24304626065291818,0.22824807997378505,0.22256910821473458,0.22256910821473458,0.24304626065291818,0.22824807997378505,0.21689013645568408,0.5,0.5
2019-07-26,0.23981935424889111,0.21747664383419218,0.19945782473568205,0.23981935424889111,0.22864799904154165,0.22864799904154165,0.19945782473568205,0.23981935424889111,0.21747664383419218,0.5,0.5
2019-07-29,0.20315369066697783,0.20536737763517973,0.19371151444110968,0.20315369066697783,0.20426053415107878,0.20426053415107878,0.19371151444110968,0.20315369066697783,0.20536737763517973,0.5,0.5
2019-07-30,0.19783412694712108,0.1785806526541743,0.09339761594923023,0.19783412694712108,0.1882073898006477,0.1882073898006477,0.09339761594923023,0.19783412694712108,0.1785806526541743,0.5,0.5
2019-07-31,0.10920979327102001,0.1599657606741333,0.07404907297241653,0.10920979327102001,0.13458777697257665,0.13458777697257665,0.07404907297241653,0.10920979327102001,0.1599657606741333,0.5,0.5
2019-08-01,0.09114349294074227,0.14030388557054055,0.09121283117235801,0.09114349294074227,0.11572368925564142,0.11572368925564142,0.09121283117235801,0.09114349294074227,0.14030388557054055,0.5,0.5
2019-08-02,0.10910126742184369,0.12898089434819682,0.08666457571396205,0.10910126742184369,0.11904108088502025,0.11904108088502025,0.08666457571396205,0.10910126742184369,0.12898089434819682,0.5,0.5
2019-08-05,0.10542407973933857,0.12853190963388209,0.11896458143086906,0.10542407973933857,0.11697799468661033,0.11697799468661033,0.11896458143086906,0.10542407973933857,0.12853190963388209,0.5,0.5
2019-08-06,0.13711555281884347,0.14977502655539732,0.17039690647330885,0.13711555281884347,0.1434452896871204,0.1434452896871204,0.17039690647330885,0.13711555281884347,0.14977502655539732,0.5,0.5
2019-08-07,0.1800980826808603,0.1923606056989802,0.13136273561268652,0.1800980826808603,0.18622934418992027,0.18622934418992027,0.13136273561268652,0.1800980826808603,0.1923606056989802,0.5,0.5
2019-08-08,0.14236261383542081,0.22457561786014155,0.13937805291370728,0.14236261383542081,0.1834691158477812,0.1834691158477812,0.13937805291370728,0.14236261383542081,0.22457561786014155,0.5,0.5
2019-08-09,0.1474932658166305,0.24062871130625016,0.20820710995714187,0.1474932658166305,0.19406098856144033,0.19406098856144033,0.20820710995714187,0.1474932658166305,0.24062871130625016,0.5,0.5
2019-08-12,0.2007789881508461,0.23751716018929092,0.2114172258005509,0.2007789881508461,0.2191480741700685,0.2191480741700685,0.2114172258005509,0.2007789881508461,0.23751716018929092,0.5,0.5
2019-08-13,0.20059638271695635,0.2402614780769398,0.2726404186578968,0.20059638271695635,0.22042893039694805,0.22042893039694805,0.2726404186578968,0.20059638271695635,0.2402614780769398,0.5,0.5
2019-08-14,0.2446348978689586,0.2397806741933942,0.25746819856813125,0.2446348978689586,0.24220778603117638,0.24220778603117638,0.25746819856813125,0.2446348978689586,0.2397806741933942,0.5,0.5
2019-08-15,0.2310682996002339,0.23641465953496557,0.2530974451084935,0.2310682996002339,0.23374147956759972,0.23374147956759972,0.2530974451084935,0.2310682996002339,0.23641465953496557,0.5,0.5
2019-08-16,0.2277183727943896,0.23284145519229013,0.25235940633675347,0.2277183727943896,0.23027991399333986,0.23027991399333986,0.25235940633675347,0.2277183727943896,0.23284145519229013,0.5,0.5
2019-08-19,0.2281438572507173,0.22787193056258528,0.2064352104336768,0.2281438572507173,0.2280078939066513,0.2280078939066513,0.2064352104336768,0.2281438572507173,0.22787193056258528,0.5,0.5
2019-08-20,0.1945774726579729,0.2558033795876871,0.27163462723831794,0.1945774726579729,0.22519042612283002,0.22519042612283002,0.27163462723831794,0.1945774726579729,0.2558033795876871,0.5,0.5
2019-08-21,0.2449519686781761,0.27740460396840777,0.26563659069005874,0.2449519686781761,0.26117828632329193,0.26117828632329193,0.26563659069005874,0.2449519686781761,0.27740460396840777,0.5,0.5
2019-08-22,0.24132826226861323,0.30019111281686944,0.2811195634302919,0.24132826226861323,0.2707596875427413,0.2707596875427413,0.2811195634302919,0.24132826226861323,0.30019111281686944,0.5,0.5
2019-08-23,0.2535221541140414,0.2940112323434334,0.2805317297628578,0.2535221541140414,0.27376669322873737,0.27376669322873737,0.2805317297628578,0.2535221541140414,0.2940112323434334,0.5,0.5
2019-08-26,0.25324366452613123,0.28758243879585366,0.2834366365089166,0.25324366452613123,0.27041305166099244,0.27041305166099244,0.2834366365089166,0.25324366452613123,0.28758243879585366,0.5,0.5
2019-08-27,0.25444557284099395,0.23441603162319616,0.09353553751464413,0.25444557284099395,0.24443080223209507,0.24443080223209507,0.09353553751464413,0.25444557284099395,0.23441603162319616,0.5,0.5
2019-08-28,0.10378461444470984,0.18690117112494797,0.15822509872462046,0.10378461444470984,0.1453428927848289,0.1453428927848289,0.15822509872462046,0.10378461444470984,0.18690117112494797,0.5,0.5
2019-08-29,0.16077825629707984,0.13720069373469385,0.1562150940432385,0.16077825629707984,0.14898947501588683,0.14898947501588683,0.1562150940432385,0.16077825629707984,0.13720069373469385,0.5,0.5
2019-08-30,0.16159043921782484,0.13708892065274633,0.16205637180996718,0.16159043921782484,0.14933967993528557,0.14933967993528557,0.16205637180996718,0.16159043921782484,0.13708892065274633,0.5,0.5
2019-09-02,0.16936830028907204,0.13155558403903211,0.1680643184832585,0.16936830028907204,0.15046194216405206,0.15046194216405206,0.1680643184832585,0.16936830028907204,0.13155558403903211,0.5,0.5
2019-09-03,0.17764051670410988,0.16661162306252658,0.23633290545185198,0.17764051670410988,0.17212606988331824,0.17212606988331824,0.23633290545185198,0.17764051670410988,0.16661162306252658,0.5,0.5
2019-09-04,0.23179979726038177,0.1888091527647109,0.21676815211051698,0.23179979726038177,0.21030447501254634,0.21030447501254634,0.21676815211051698,0.23179979726038177,0.1888091527647109,0.5,0.5
2019-09-05,0.21597371082302225,0.20689364831750437,0.2134013196001466,0.21597371082302225,0.21143367957026332,0.21143367957026332,0.2134013196001466,0.21597371082302225,0.20689364831750437,0.5,0.5
2019-09-06,0.21241446910332493,0.20307830486988765,0.19770576959759006,0.21241446910332493,0.2077463869866063,0.2077463869866063,0.19770576959759006,0.21241446910332493,0.20307830486988765,0.5,0.5
2019-09-09,0.19951389715804177,0.2106649336061687,0.1657935891323976,0.19951389715804177,0.20508941538210523,0.20508941538210523,0.1657935891323976,0.19951389715804177,0.2106649336061687,0.5,0.5
2019-09-10,0.17315829480133904,0.20984488449771233,0.14188349457910707,0.17315829480133904,0.19150158964952568,0.19150158964952568,0.14188349457910707,0.17315829480133904,0.20984488449771233,0.5,0.5
2019-09-11,0.1535199349470302,0.19861503386504828,0.1728039744903209,0.1535199349470302,0.17606748440603925,0.17606748440603925,0.1728039744903209,0.1535199349470302,0.19861503386504828,0.5,0.5
2019-09-12,0.18070838366222944,0.19938251793080963,0.23384887954583924,0.18070838366222944,0.19004545079651952,0.19004545079651952,0.23384887954583924,0.18070838366222944,0.19938251793080963,0.5,0.5
2019-09-16,0.230145057417514,0.20044895370279978,0.22236039575001168,0.230145057417514,0.2152970055601569,0.2152970055601569,0.22236039575001168,0.230145057417514,0.20044895370279978,0.5,0.5
