Date,GARCH,ML,Realized,HAR,Hybrid_Weighted,Forecast_Vol,Realized_Vol,GARCH_Vol,ML_Vol,Rolling_Weight_GARCH,Rolling_Weight_ML,Log_Return,VaR_normal,VaR_student_t
2023-08-24,0.1515093654087277,0.19563467912893975,0.20234373558612714,0.1515093654087277,0.17357202226883373,0.17357202226883373,0.20234373558612714,0.1515093654087277,0.19563467912893975,0.5,0.5,0.013496806180733211,-0.017984845437048654,-0.02124675194725983
2023-08-25,0.1972468577962858,0.21552771317987032,0.24228568252345814,0.1972468577962858,0.20638728548807805,0.20638728548807805,0.24228568252345814,0.1972468577962858,0.21552771317987032,0.5,0.5,-0.011485710648306491,-0.021385033032144434,-0.025263630638823677
2023-08-28,0.22528080970687464,0.24457492942413403,0.23895475507894834,0.22528080970687464,0.23492786956550432,0.23492786956550432,0.23895475507894834,0.22528080970687464,0.24457492942413403,0.5,0.5,0.009497663983712292,-0.0243422953063639,-0.02875725076490475
2023-08-29,0.21999367994340988,0.23838940111624296,0.2532681357139204,0.21999367994340988,0.22919154052982643,0.22919154052982643,0.2532681357139204,0.21999367994340988,0.23838940111624296,0.5,0.5,0.027963520926251664,-0.023747919613010895,-0.028055073314208555
2023-08-30,0.22813654097072564,0.2556152838371261,0.3356802955973222,0.22813654097072564,0.24187591240392586,0.24187591240392586,0.3356802955973222,0.22813654097072564,0.2556152838371261,0.5,0.5,-0.000483874940808451,-0.025062223984416994,-0.029607752710882156
2023-08-31,0.28149329674747403,0.25377211066091593,0.23578646955744434,0.28149329674747403,0.267632703704195,0.267632703704195,0.23578646955744434,0.28149329674747403,0.25377211066091593,0.5,0.5,-0.006799413695085314,-0.027731040677536997,-0.032760611959514775
2023-09-01,0.2141850947980635,0.2507787563612672,0.24856056252555034,0.2141850947980635,0.23248192557966535,0.23248192557966535,0.24856056252555034,0.2141850947980635,0.2507787563612672,0.5,0.5,-0.0014630682586468909,-0.024088856278817978,-0.028457845570077196
2023-09-04,0.22443831179093082,0.21950541418973743,0.21821856662380143,0.22443831179093082,0.2219718629903341,0.2219718629903341,0.21821856662380143,0.22443831179093082,0.21950541418973743,0.5,0.5,0.008746356894540647,-0.022999845223164856,-0.027171320876369157
2023-09-05,0.20406416171426955,0.2069379766462515,0.21746805363317373,0.20406416171426955,0.2055010691802605,0.2055010691802605,0.21746805363317373,0.20406416171426955,0.2069379766462515,0.5,0.5,-0.004849665598926287,-0.02129320680858863,-0.025155149918154002
2023-09-06,0.20497370329152848,0.17039694803251723,0.09522088186924742,0.20497370329152848,0.18768532566202284,0.18768532566202284,0.09522088186924742,0.20497370329152848,0.17039694803251723,0.5,0.5,-0.00389669129561436,-0.019447210032533677,-0.022974345210459095
