Date,Forecast_Vol,Realized_Vol
2023-11-09,0.1278799119270987,0.11653015504451375
2023-11-10,0.12377633933658214,0.11282293922860849
2023-11-13,0.1198263582450782,0.06189909004922176
2023-11-14,0.10884363653622241,0.05679957093039447
2023-11-15,0.10022309840639765,0.07355279110192656
2023-11-16,0.09391478687894599,0.10079191648786064
2023-11-17,0.09995609615521296,0.08679364427516917
2023-11-20,0.09774691807574502,0.08720757311655956
2023-11-21,0.09672325598472897,0.08755766263624307
2023-11-22,0.08850534774412865,0.10259116783268694
2023-11-23,0.09874991221125624,0.08325536125506977
2023-11-24,0.09957135445456879,0.09523358465996712
2023-11-27,0.10181111856528186,0.1075054458420907
2023-11-28,0.09798616140946619,0.10791305678550962
2023-11-29,0.1026834180450613,0.10029571283995967
2023-11-30,0.10587705175443296,0.09565046714234698
2023-12-01,0.10151840536398771,0.08759348113564752
2023-12-04,0.0952037352954801,0.0841333125982658
2023-12-05,0.09045780495963233,0.15976949393998985
2023-12-06,0.11216564460629323,0.14799745148397955
2023-12-07,0.13311326441819468,0.1481506284820002
2023-12-08,0.15238183738700062,0.1466518684579683
2023-12-11,0.1475132478278861,0.14517825118978755
2023-12-12,0.1420804002684957,0.05181327365500674
2023-12-13,0.12783694452957872,0.12975190616815582
2023-12-14,0.130700880592151,0.13387698053735997
2023-12-15,0.13141651708038313,0.1346036443847619
2023-12-18,0.14237199754887164,0.13060491448658418
2023-12-19,0.13720288945965833,0.13009341579868247
2023-12-20,0.13722402128968167,0.09364617945448812
2023-12-21,0.12870708803262615,0.11175532971778114
2023-12-22,0.11899392950664515,0.11038582760952301
2023-12-25,0.10738433180603364,0.10947234534711833
2023-12-26,0.10320702055430313,0.11920743072670609
2023-12-27,0.10943106297423395,0.09326216992214494
2023-12-28,0.10766250158706138,0.17500699970950293
2023-12-29,0.12983635864138418,0.17783482373908066
2024-01-02,0.143335934822758,0.19961053521457692
2024-01-03,0.17628097427077302,0.19443411278740275
2024-01-04,0.18229177340955083,0.20383616356573722
2024-01-05,0.19666550969365382,0.12635482981101695
2024-01-08,0.17346025661534817,0.15271741733865757
2024-01-09,0.16498413446389024,0.12175974700681037
2024-01-10,0.1369821700670754,0.1250736674754097
2024-01-11,0.13824172759166276,0.11355471028637401
2024-01-12,0.1250441811357578,0.10979419328172954
2024-01-15,0.11941115637673703,0.05971546357718621
2024-01-16,0.11041513813513502,0.07229661484528396
2024-01-17,0.10302219296022992,0.16881551802607214
2024-01-18,0.12261514783932392,0.19190341978570757
2024-01-19,0.15234351350207284,0.1905949308964481
2024-01-22,0.18358425728146863,0.22062030696887103
2024-01-23,0.1988009966498235,0.21826999660721202
2024-01-24,0.20459139916561794,0.1816032043938327
2024-01-25,0.18782104976087302,0.20729600073570426
2024-01-26,0.18398874345758262,0.20792014089056693
2024-01-29,0.18202370356756278,0.18685351451398624
2024-01-30,0.18424885499611257,0.2245228495851375
2024-01-31,0.18846522677614294,0.21202627605636273
2024-02-01,0.18908273720366608,0.15829746024605926
2024-02-02,0.1920060844478967,0.17840090462668134
2024-02-05,0.17495424631164305,0.17288098635536564
2024-02-06,0.15782236388790302,0.26914347170825426
2024-02-07,0.18839819691058124,0.26985847004583385
2024-02-08,0.21315830354448195,0.2735485399098289
2024-02-19,0.23767823417639544,0.27264873697495906
2024-02-20,0.23084506122386564,0.26909438496881716
2024-02-21,0.22694852160728252,0.15031694104984375
2024-02-22,0.1989662752356333,0.14719096632805523
2024-02-23,0.1703707927436716,0.14025649073037955
2024-02-26,0.14403189414238105,0.13621685212482645
2024-02-27,0.14528836818023327,0.15971148221356712
2024-02-28,0.14698377986914968,0.1573001499488594
2024-02-29,0.1491229747621608,0.1975550744101159
2024-03-01,0.16614382896226912,0.20223843334454283
2024-03-04,0.185213215674333,0.18815777604883985
2024-03-05,0.1970135567470146,0.17509752563195558
2024-03-06,0.18580805606822914,0.15232630788375423
2024-03-07,0.16487207260473538,0.08387349164219209
2024-03-08,0.14115231522080393,0.07779930580622028
2024-03-11,0.12354711399486436,0.11749895310280012
2024-03-12,0.12337087944827692,0.1079198950156936
2024-03-13,0.12347845811729959,0.11528654220232415
2024-03-14,0.1326786757844465,0.10894394638308208
2024-03-15,0.12063731427008073,0.10572920904679174
2024-03-18,0.11648754266094345,0.08828724598127044
2024-03-19,0.10401821107019284,0.1007607312706469
2024-03-20,0.10257846661552224,0.08895013169372301
2024-03-21,0.0986918990335194,0.08704671062842824
2024-03-22,0.09494498579147718,0.11184284088643166
2024-03-25,0.09633037189550862,0.09795074007244793
2024-03-26,0.09956537573268794,0.09098010613325698
2024-03-27,0.10321154744521839,0.1218740046048672
2024-03-28,0.1162777492505878,0.12700467665576387
2024-03-29,0.12846385446370084,0.10983419128530074
2024-04-01,0.1293479949075782,0.15484933568989512
2024-04-02,0.13038181115610595,0.1534603586496292
2024-04-03,0.1294399541726131,0.13188123586724454
2024-04-08,0.1361315014954174,0.141348762553268
2024-04-09,0.1294755716162161,0.13751195767380625
2024-04-10,0.12664211091415914,0.09419685471114639
2024-04-11,0.12210302598818236,0.08942422871982324
2024-04-12,0.11136794695614799,0.10334227135170922
2024-04-15,0.10561906426568916,0.16928784371193145
2024-04-16,0.12573528924627111,0.18562067284499253
2024-04-17,0.15790894343240156,0.2072440681734817
2024-04-18,0.19090012345066576,0.20742677047855435
2024-04-19,0.20527380092476474,0.20699067847860086
2024-04-22,0.20992525799678233,0.14627730107882145
2024-04-23,0.18489188045237612,0.13433413733114913
2024-04-24,0.15782066155590313,0.0845439119046716
2024-04-25,0.12556676650709142,0.08587798168410135
2024-04-26,0.11532770868261227,0.12581148122071162
2024-04-29,0.11655887478628453,0.14648844257356416
2024-04-30,0.12864130088190873,0.14300146482290596
2024-05-06,0.14185508282229975,0.17440922532533054
2024-05-07,0.15411041630981193,0.17354931535780843
2024-05-08,0.163589802751915,0.14715351333542953
2024-05-09,0.158752263812817,0.14150905459047636
2024-05-10,0.1458334636567359,0.13625599116741155
2024-05-13,0.13318958880923695,0.0873954826726149
2024-05-14,0.12246884483540156,0.08861524756533853
2024-05-15,0.11089629893723518,0.09142097741851979
2024-05-16,0.10210039251047033,0.0683444127388577
2024-05-17,0.1048092956426863,0.0999217060648625
2024-05-20,0.10817220097439605,0.10296277415110783
2024-05-21,0.10658161760402028,0.10580856975405373
2024-05-22,0.10521537085752619,0.08832371836274104
2024-05-23,0.10109086624810608,0.11771119583931888
2024-05-24,0.11042984689825149,0.12155391739239617
2024-05-27,0.12120760639371496,0.13659729417412914
2024-05-28,0.13793953537515005,0.14335488100213978
2024-05-29,0.14413318699523134,0.1427165868621521
2024-05-30,0.14430324555912744,0.12232898907513691
2024-05-31,0.13621477589631148,0.09762970763588326
2024-06-03,0.12047854391154393,0.072989712857942
2024-06-04,0.11042874540500129,0.0737350201743021
2024-06-05,0.10250960938328847,0.0839896123695157
2024-06-06,0.10140259823692817,0.07514956740288718
2024-06-07,0.09593190694484494,0.07828200644986574
2024-06-11,0.09587844525611322,0.09850980212891297
2024-06-12,0.09710752764865915,0.08303961323805842
2024-06-13,0.09785111023284837,0.0806864599718293
2024-06-14,0.09747346618476843,0.08626874670619929
2024-06-17,0.09537660401126352,0.07915125144382361
2024-06-18,0.09380211243809056,0.052320003123945205
2024-06-19,0.09114121577156391,0.062238127132922864
2024-06-20,0.08898075079624762,0.07220185217257488
2024-06-21,0.08975764573531562,0.06706275744426313
2024-06-24,0.08647348537862021,0.07648746608340096
2024-06-25,0.087695319477315,0.08363595349352694
