Forecast_Vol,Realized_Vol
0.12760412425677412,0.12961598620270512
0.1269853265844264,0.11661886602396554
0.1201758297974438,0.12611842014616662
0.11822371888363681,0.04524151032627312
0.07917793305482504,0.05149374757415161
0.07959326678184583,0.08214865006330858
0.09763151350737084,0.1053557536343731
0.10682238841726127,0.0953013497233249
0.1022879963229647,0.09745282894922576
0.09777031850952153,0.09788752559653623
0.10198862320752976,0.09625992742138133
0.10122928899623138,0.09245511265884547
0.10068034393905025,0.10215136436912121
0.10228438289774092,0.10143387273977675
0.10421476301739785,0.10317048089725939
0.10622826166339348,0.09677656767121319
0.10157467037108127,0.08437351493357322
0.09327986494305554,0.08051739704112001
0.08943688181687945,0.0778836152753759
0.09926688623862617,0.12497740882386882
0.12888266996126643,0.13790665795604531
0.14275140101074085,0.1254522368547243
0.13481927731364535,0.13956432763936763
0.13647277503037475,0.1567888835038697
0.13461541820630007,0.04699737275801979
0.09312551919669321,0.14161631592069523
0.13201877644280696,0.14384060521781158
0.13867611564409738,0.13757898667666282
0.1342412304178437,0.1110943124275662
0.12499436793096502,0.10801250978076142
0.11884498429959353,0.07117361399129642
0.09964141068232438,0.1229211880894909
0.11507447264541781,0.12332964580538486
0.11352522175175997,0.12087466794170827
0.11571426423859284,0.13291259501024952
0.11918232937328327,0.09561803813362675
0.11550108055372396,0.17472561193343886
0.15114338645479458,0.17272469343679656
0.16671605465725267,0.21937062643523217
0.18484528913456444,0.2098662171218271
0.1888599564328982,0.2276126919917327
0.18240962994313295,0.10893897875819215
0.13758848211624153,0.07513029452862745
0.11031965683946174,0.09262181289700215
0.1192286971916354,0.0889174371715757
0.11216539640386346,0.11446803340572607
0.12143325240305036,0.11287607841640852
0.11652065594090211,0.06653226865823031
0.09239514394099564,0.08032489166767039
0.10835129102451642,0.18131287096954907
0.1616947005904366,0.21335823089830416
0.18720093181665953,0.2125207548423329
0.19334771066406878,0.23717641070235984
0.20276481067126256,0.23224445285470535
0.19136652317680197,0.19615786690600812
0.17865804077728709,0.2199154567744014
0.18615198433868407,0.22203209510597763
0.18849545057137823,0.187273410590762
0.17970538405824327,0.25061254318474246
0.2020461421255103,0.22722896592933897
0.19553897880230675,0.11384415974866265
0.14604372358539988,0.10737472291655623
0.13551975459490645,0.15680028084946013
0.17027475584644464,0.2921294123670261
0.23037966322439135,0.26785448358610764
0.23525027002412147,0.2613773525012587
0.22836763830346563,0.1855673494550156
0.19964187416278198,0.19854645981241903
0.19028766708193767,0.07105937664462665
0.1271298053174774,0.07050706684768344
0.11511735395994349,0.08875203106732325
0.12639851706308364,0.1433947087111228
0.15230271072731777,0.1563244381241275
0.15971763281010726,0.17573563348001595
0.1733997720505306,0.21885160974259688
0.196250466568698,0.22083529587567532
0.20021529088422602,0.19069231621512123
0.18277675230652957,0.18239209798600828
0.16865355283722833,0.13622671587041585
0.13932079276420964,0.09276082277107162
0.1135818858945788,0.0866898365629124
0.11177200715611746,0.12221317698912443
0.12792657230651067,0.11642060566186604
0.13132412537761567,0.12713253564671018
