Date,Weight,Forecast_Vol,Return
2023-11-09,0.0,0.12760412425677412,0.0
2023-11-10,0.0,0.1269853265844264,-0.0
2023-11-13,0.0,0.1201758297974438,-0.0
2023-11-14,0.0,0.11822371888363681,0.0
2023-11-15,1.74525530963831,0.07917793305482504,0.0
2023-11-16,0.0,0.07959326678184583,-0.016962550528707807
2023-11-17,1.8612996629274134,0.09763151350737084,-0.0
2023-11-20,1.8639352467130914,0.10682238841726127,0.004298681553128311
2023-11-21,1.885032558602526,0.1022879963229647,0.0024740005931156548
2023-11-22,0.0,0.09777031850952153,-0.019391600789444352
2023-11-23,1.9217778409174093,0.10198862320752976,0.0
2023-11-24,1.9333608039304164,0.10122928899623138,-0.012727935728971242
2023-11-27,0.0,0.10068034393905025,-0.014298847060701239
2023-11-28,0.0,0.10228438289774092,0.0
2023-11-29,0.0,0.10421476301739785,-0.0
2023-11-30,0.0,0.10622826166339348,0.0
2023-12-01,0.0,0.10157467037108127,-0.0
2023-12-04,0.0,0.09327986494305554,-0.0
2023-12-05,0.0,0.08943688181687945,-0.0
2023-12-06,0.0,0.09926688623862617,0.0
2023-12-07,0.0,0.12888266996126643,-0.0
2023-12-08,0.0,0.14275140101074085,0.0
2023-12-11,0.0,0.13481927731364535,0.0
2023-12-12,1.6734860740449107,0.13647277503037475,0.0
2023-12-13,1.6357892275725672,0.13461541820630007,-0.028164524310140705
2023-12-14,0.0,0.09312551919669321,-0.00859084575518775
2023-12-15,0.0,0.13201877644280696,-0.0
2023-12-18,0.0,0.13867611564409738,-0.0
2023-12-19,0.0,0.1342412304178437,0.0
2023-12-20,0.0,0.12499436793096502,-0.0
2023-12-21,1.614935378544061,0.11884498429959353,0.0
2023-12-22,1.69200936714019,0.09964141068232438,0.0030805690315282705
2023-12-25,1.7012143126927732,0.11507447264541781,0.005173710577497463
2023-12-26,1.7133221997295416,0.11352522175175997,-0.011555194378323825
2023-12-27,1.7163380596628537,0.11571426423859284,0.005951907545126472
2023-12-28,1.7086881885246694,0.11918232937328327,0.0397544588920246
2023-12-29,1.713268846396735,0.11550108055372396,0.008271861628319698
2024-01-02,1.635248229604177,0.15114338645479458,-0.022497243807951633
2024-01-03,1.5481130082231551,0.16671605465725267,-0.0038919482968999904
2024-01-04,1.4548751969074947,0.18484528913456444,-0.014387021935593974
2024-01-05,0.0,0.1888599564328982,-0.00781899714736372
2024-01-08,0.0,0.18240962994313295,-0.0
2024-01-09,0.0,0.13758848211624153,0.0
2024-01-10,0.0,0.11031965683946174,-0.0
2024-01-11,0.0,0.1192286971916354,0.0
2024-01-12,0.0,0.11216539640386346,-0.0
2024-01-15,1.5666173002554142,0.12143325240305036,-0.0
2024-01-16,1.5965812817169953,0.11652065594090211,0.009501873926349465
2024-01-17,0.0,0.09239514394099564,-0.03511165304734395
2024-01-18,1.7109832275606645,0.10835129102451642,0.0
2024-01-19,1.6161652827633892,0.1616947005904366,-0.002588210587098848
2024-01-22,0.0,0.18720093181665953,-0.02534641285040101
2024-01-23,0.0,0.19334771066406878,0.0
2024-01-24,1.3270042129656594,0.20276481067126256,0.0
2024-01-25,1.270626081756176,0.19136652317680197,0.026384405380199514
2024-01-26,1.2403921586063895,0.17865804077728709,-0.003463522136053606
2024-01-29,1.207191809670379,0.18615198433868407,-0.01115990369768091
2024-01-30,1.177960090839947,0.18849545057137823,-0.02172226791274547
2024-01-31,0.0,0.17970538405824327,-0.01082715178401062
2024-02-01,0.0,0.2020461421255103,0.0
2024-02-02,0.0,0.19553897880230675,-0.0
2024-02-05,0.0,0.14604372358539988,0.0
2024-02-06,1.2237210030482855,0.13551975459490645,0.0
2024-02-07,1.2138912426357187,0.17027475584644464,0.011745754747650463
2024-02-08,1.1447393960228323,0.23037966322439135,0.007708369706826957
2024-02-19,1.0858231789618877,0.23525027002412147,0.01315107468142059
2024-02-20,1.0438146958274155,0.22836763830346563,0.002243469267432226
2024-02-21,1.0354105227592667,0.19964187416278198,0.013989239569031803
2024-02-22,1.0385364718125132,0.19028766708193767,0.008887461040692752
2024-02-23,1.1454682358285189,0.1271298053174774,0.0009140455357850479
2024-02-26,1.263846107230098,0.11511735395994349,-0.012003969687394696
2024-02-27,1.3275363014260908,0.12639851706308364,0.015072120575041549
2024-02-28,1.3246638936141066,0.15230271072731777,-0.017023935058680703
2024-02-29,1.31017309265065,0.15971763281010726,0.025032387609090854
2024-03-01,1.2788192831771485,0.1733997720505306,0.008068470292036937
2024-03-04,1.2268765957835257,0.196250466568698,0.001109265659433
2024-03-05,1.1812862156709516,0.20021529088422602,0.008507912082040037
2024-03-06,1.1638751846910433,0.18277675230652957,-0.004800458620712695
2024-03-07,1.1682727382110094,0.16865355283722833,-0.0070121254164436176
2024-03-08,1.221725372045124,0.13932079276420964,0.005016805685637828
2024-03-11,1.3295491303514864,0.1135818858945788,0.015190088870558604
2024-03-12,1.4215106634342909,0.11177200715611746,0.0030450949756691496
2024-03-13,1.4498879007300836,0.12792657230651067,-0.009964655378205558
